face,i,j,center_x_mm,center_y_mm,center_z_mm,orientation
y=0,5,11,550.0,100.0,1150.0,+y
y=0,5,12,550.0,100.0,1250.0,+y
y=0,5,13,550.0,100.0,1350.0,+y
y=0,5,14,550.0,100.0,1450.0,+y
y=0,5,15,550.0,100.0,1550.0,+y
y=0,5,16,550.0,100.0,1650.0,+y
y=0,5,17,550.0,100.0,1750.0,+y
y=0,5,18,550.0,100.0,1850.0,+y
y=0,5,19,550.0,100.0,1950.0,+y
y=0,5,20,550.0,100.0,2050.0,+y
y=0,5,21,550.0,100.0,2150.0,+y
y=0,5,22,550.0,100.0,2250.0,+y
y=0,5,23,550.0,100.0,2350.0,+y
y=0,5,24,550.0,100.0,2450.0,+y
y=0,6,0,650.0,100.0,50.0,+y
y=0,6,1,650.0,100.0,150.0,+y
y=0,6,2,650.0,100.0,250.0,+y
y=0,6,3,650.0,100.0,350.0,+y
y=0,6,4,650.0,100.0,450.0,+y
y=0,6,5,650.0,100.0,550.0,+y
y=0,6,6,650.0,100.0,650.0,+y
y=0,6,7,650.0,100.0,750.0,+y
y=0,6,8,650.0,100.0,850.0,+y
y=0,6,9,650.0,100.0,950.0,+y
y=0,6,10,650.0,100.0,1050.0,+y
y=0,6,11,650.0,100.0,1150.0,+y
y=0,6,12,650.0,100.0,1250.0,+y
y=0,6,13,650.0,100.0,1350.0,+y
y=0,6,14,650.0,100.0,1450.0,+y
y=0,6,15,650.0,100.0,1550.0,+y
y=0,6,16,650.0,100.0,1650.0,+y
y=0,6,17,650.0,100.0,1750.0,+y
y=0,6,18,650.0,100.0,1850.0,+y
y=0,6,19,650.0,100.0,1950.0,+y
y=0,6,20,650.0,100.0,2050.0,+y
y=0,6,21,650.0,100.0,2150.0,+y
y=0,6,22,650.0,100.0,2250.0,+y
y=0,6,23,650.0,100.0,2350.0,+y
y=0,6,24,650.0,100.0,2450.0,+y
y=0,7,0,750.0,100.0,50.0,+y
y=0,7,1,750.0,100.0,150.0,+y
y=0,7,2,750.0,100.0,250.0,+y
y=0,7,3,750.0,100.0,350.0,+y
y=0,7,4,750.0,100.0,450.0,+y
y=0,7,5,750.0,100.0,550.0,+y
y=0,7,6,750.0,100.0,650.0,+y
y=0,7,7,750.0,100.0,750.0,+y
y=0,7,8,750.0,100.0,850.0,+y
y=0,7,9,750.0,100.0,950.0,+y
y=0,7,10,750.0,100.0,1050.0,+y
y=0,7,11,750.0,100.0,1150.0,+y
y=0,7,12,750.0,100.0,1250.0,+y
y=0,7,13,750.0,100.0,1350.0,+y
y=0,7,14,750.0,100.0,1450.0,+y
y=0,7,15,750.0,100.0,1550.0,+y
y=0,7,16,750.0,100.0,1650.0,+y
y=0,7,17,750.0,100.0,1750.0,+y
y=0,7,18,750.0,100.0,1850.0,+y
y=0,7,19,750.0,100.0,1950.0,+y
y=0,7,20,750.0,100.0,2050.0,+y
y=0,7,21,750.0,100.0,2150.0,+y
y=0,7,22,750.0,100.0,2250.0,+y
y=0,7,23,750.0,100.0,2350.0,+y
y=0,7,24,750.0,100.0,2450.0,+y
y=0,8,0,850.0,100.0,50.0,+y
y=0,8,1,850.0,100.0,150.0,+y
y=0,8,2,850.0,100.0,250.0,+y
y=0,8,3,850.0,100.0,350.0,+y
y=0,8,4,850.0,100.0,450.0,+y
y=0,8,5,850.0,100.0,550.0,+y
y=0,8,6,850.0,100.0,650.0,+y
y=0,8,7,850.0,100.0,750.0,+y
y=0,8,8,850.0,100.0,850.0,+y
y=0,8,9,850.0,100.0,950.0,+y
y=0,8,10,850.0,100.0,1050.0,+y
y=0,8,11,850.0,100.0,1150.0,+y
y=0,8,12,850.0,100.0,1250.0,+y
y=0,8,13,850.0,100.0,1350.0,+y
y=0,8,14,850.0,100.0,1450.0,+y
y=0,8,15,850.0,100.0,1550.0,+y
y=0,8,16,850.0,100.0,1650.0,+y
y=0,8,17,850.0,100.0,1750.0,+y
y=0,8,18,850.0,100.0,1850.0,+y
y=0,8,19,850.0,100.0,1950.0,+y
y=0,8,20,850.0,100.0,2050.0,+y
y=0,8,21,850.0,100.0,2150.0,+y
y=0,8,22,850.0,100.0,2250.0,+y
y=0,8,23,850.0,100.0,2350.0,+y
y=0,8,24,850.0,100.0,2450.0,+y
y=0,9,0,950.0,100.0,50.0,+y
y=0,9,1,950.0,100.0,150.0,+y
y=0,9,2,950.0,100.0,250.0,+y
y=0,9,3,950.0,100.0,350.0,+y
y=0,9,4,950.0,100.0,450.0,+y
y=0,9,5,950.0,100.0,550.0,+y
y=0,9,6,950.0,100.0,650.0,+y
y=0,9,7,950.0,100.0,750.0,+y
y=0,9,8,950.0,100.0,850.0,+y
y=0,9,9,950.0,100.0,950.0,+y
y=0,9,10,950.0,100.0,1050.0,+y
y=0,9,11,950.0,100.0,1150.0,+y
y=0,9,12,950.0,100.0,1250.0,+y
y=0,9,13,950.0,100.0,1350.0,+y
y=0,9,14,950.0,100.0,1450.0,+y
y=0,9,15,950.0,100.0,1550.0,+y
y=0,9,16,950.0,100.0,1650.0,+y
y=0,9,17,950.0,100.0,1750.0,+y
y=0,9,18,950.0,100.0,1850.0,+y
y=0,9,19,950.0,100.0,1950.0,+y
y=0,9,20,950.0,100.0,2050.0,+y
y=0,9,21,950.0,100.0,2150.0,+y
y=0,9,22,950.0,100.0,2250.0,+y
y=0,9,23,950.0,100.0,2350.0,+y
y=0,9,24,950.0,100.0,2450.0,+y
y=0,10,0,1050.0,100.0,50.0,+y
y=0,10,1,1050.0,100.0,150.0,+y
y=0,10,2,1050.0,100.0,250.0,+y
y=0,10,3,1050.0,100.0,350.0,+y
y=0,10,4,1050.0,100.0,450.0,+y
y=0,10,5,1050.0,100.0,550.0,+y
y=0,10,6,1050.0,100.0,650.0,+y
y=0,10,7,1050.0,100.0,750.0,+y
y=0,10,8,1050.0,100.0,850.0,+y
y=0,10,9,1050.0,100.0,950.0,+y
y=0,10,10,1050.0,100.0,1050.0,+y
y=0,10,11,1050.0,100.0,1150.0,+y
y=0,10,12,1050.0,100.0,1250.0,+y
y=0,10,13,1050.0,100.0,1350.0,+y
y=0,10,14,1050.0,100.0,1450.0,+y
y=0,10,15,1050.0,100.0,1550.0,+y
y=0,10,16,1050.0,100.0,1650.0,+y
y=0,10,17,1050.0,100.0,1750.0,+y
y=0,10,18,1050.0,100.0,1850.0,+y
y=0,10,19,1050.0,100.0,1950.0,+y
y=0,10,20,1050.0,100.0,2050.0,+y
y=0,10,21,1050.0,100.0,2150.0,+y
y=0,10,22,1050.0,100.0,2250.0,+y
y=0,10,23,1050.0,100.0,2350.0,+y
y=0,10,24,1050.0,100.0,2450.0,+y
y=0,11,0,1150.0,100.0,50.0,+y
y=0,11,1,1150.0,100.0,150.0,+y
y=0,11,2,1150.0,100.0,250.0,+y
y=0,11,3,1150.0,100.0,350.0,+y
y=0,11,4,1150.0,100.0,450.0,+y
y=0,11,5,1150.0,100.0,550.0,+y
y=0,11,6,1150.0,100.0,650.0,+y
y=0,11,7,1150.0,100.0,750.0,+y
y=0,11,8,1150.0,100.0,850.0,+y
y=0,11,9,1150.0,100.0,950.0,+y
y=0,11,10,1150.0,100.0,1050.0,+y
y=0,11,11,1150.0,100.0,1150.0,+y
y=0,11,12,1150.0,100.0,1250.0,+y
y=0,11,13,1150.0,100.0,1350.0,+y
y=0,11,14,1150.0,100.0,1450.0,+y
y=0,11,15,1150.0,100.0,1550.0,+y
y=0,11,16,1150.0,100.0,1650.0,+y
y=0,11,17,1150.0,100.0,1750.0,+y
y=0,11,18,1150.0,100.0,1850.0,+y
y=0,11,19,1150.0,100.0,1950.0,+y
y=0,11,20,1150.0,100.0,2050.0,+y
y=0,11,21,1150.0,100.0,2150.0,+y
y=0,11,22,1150.0,100.0,2250.0,+y
y=0,11,23,1150.0,100.0,2350.0,+y
y=0,11,24,1150.0,100.0,2450.0,+y
y=0,12,0,1250.0,100.0,50.0,+y
y=0,12,1,1250.0,100.0,150.0,+y
y=0,12,2,1250.0,100.0,250.0,+y
y=0,12,3,1250.0,100.0,350.0,+y
y=0,12,4,1250.0,100.0,450.0,+y
y=0,12,5,1250.0,100.0,550.0,+y
y=0,12,6,1250.0,100.0,650.0,+y
y=0,12,7,1250.0,100.0,750.0,+y
y=0,12,8,1250.0,100.0,850.0,+y
y=0,12,9,1250.0,100.0,950.0,+y
y=0,12,10,1250.0,100.0,1050.0,+y
y=0,12,11,1250.0,100.0,1150.0,+y
y=0,12,12,1250.0,100.0,1250.0,+y
y=0,12,13,1250.0,100.0,1350.0,+y
y=0,12,14,1250.0,100.0,1450.0,+y
y=0,12,15,1250.0,100.0,1550.0,+y
y=0,12,16,1250.0,100.0,1650.0,+y
y=0,12,17,1250.0,100.0,1750.0,+y
y=0,12,18,1250.0,100.0,1850.0,+y
y=0,12,19,1250.0,100.0,1950.0,+y
y=0,12,20,1250.0,100.0,2050.0,+y
y=0,12,21,1250.0,100.0,2150.0,+y
y=0,12,22,1250.0,100.0,2250.0,+y
y=0,12,23,1250.0,100.0,2350.0,+y
y=0,12,24,1250.0,100.0,2450.0,+y
y=0,13,0,1350.0,100.0,50.0,+y
y=0,13,1,1350.0,100.0,150.0,+y
y=0,13,2,1350.0,100.0,250.0,+y
y=0,13,3,1350.0,100.0,350.0,+y
y=0,13,4,1350.0,100.0,450.0,+y
y=0,13,5,1350.0,100.0,550.0,+y
y=0,13,6,1350.0,100.0,650.0,+y
y=0,13,7,1350.0,100.0,750.0,+y
y=0,13,8,1350.0,100.0,850.0,+y
y=0,13,9,1350.0,100.0,950.0,+y
y=0,13,10,1350.0,100.0,1050.0,+y
y=0,13,11,1350.0,100.0,1150.0,+y
y=0,13,12,1350.0,100.0,1250.0,+y
y=0,13,13,1350.0,100.0,1350.0,+y
y=0,13,14,1350.0,100.0,1450.0,+y
y=0,13,15,1350.0,100.0,1550.0,+y
y=0,13,16,1350.0,100.0,1650.0,+y
y=0,13,17,1350.0,100.0,1750.0,+y
y=0,13,18,1350.0,100.0,1850.0,+y
y=0,13,19,1350.0,100.0,1950.0,+y
y=0,13,20,1350.0,100.0,2050.0,+y
y=0,13,21,1350.0,100.0,2150.0,+y
y=0,13,22,1350.0,100.0,2250.0,+y
y=0,13,23,1350.0,100.0,2350.0,+y
y=0,13,24,1350.0,100.0,2450.0,+y
y=0,14,0,1450.0,100.0,50.0,+y
y=0,14,1,1450.0,100.0,150.0,+y
y=0,14,2,1450.0,100.0,250.0,+y
y=0,14,3,1450.0,100.0,350.0,+y
y=0,14,4,1450.0,100.0,450.0,+y
y=0,14,5,1450.0,100.0,550.0,+y
y=0,14,6,1450.0,100.0,650.0,+y
y=0,14,7,1450.0,100.0,750.0,+y
y=0,14,8,1450.0,100.0,850.0,+y
y=0,14,9,1450.0,100.0,950.0,+y
y=0,14,10,1450.0,100.0,1050.0,+y
y=0,14,11,1450.0,100.0,1150.0,+y
y=0,14,12,1450.0,100.0,1250.0,+y
y=0,14,13,1450.0,100.0,1350.0,+y
y=0,14,14,1450.0,100.0,1450.0,+y
y=0,14,15,1450.0,100.0,1550.0,+y
y=0,14,16,1450.0,100.0,1650.0,+y
y=0,14,17,1450.0,100.0,1750.0,+y
y=0,14,18,1450.0,100.0,1850.0,+y
y=0,14,19,1450.0,100.0,1950.0,+y
y=0,14,20,1450.0,100.0,2050.0,+y
y=0,14,21,1450.0,100.0,2150.0,+y
y=0,14,22,1450.0,100.0,2250.0,+y
y=0,14,23,1450.0,100.0,2350.0,+y
y=0,14,24,1450.0,100.0,2450.0,+y
y=0,15,0,1550.0,100.0,50.0,+y
y=0,15,1,1550.0,100.0,150.0,+y
y=0,15,2,1550.0,100.0,250.0,+y
y=0,15,3,1550.0,100.0,350.0,+y
y=0,15,4,1550.0,100.0,450.0,+y
y=0,15,5,1550.0,100.0,550.0,+y
y=0,15,6,1550.0,100.0,650.0,+y
y=0,15,7,1550.0,100.0,750.0,+y
y=0,15,8,1550.0,100.0,850.0,+y
y=0,15,9,1550.0,100.0,950.0,+y
y=0,15,10,1550.0,100.0,1050.0,+y
y=0,15,11,1550.0,100.0,1150.0,+y
y=0,15,12,1550.0,100.0,1250.0,+y
y=0,15,13,1550.0,100.0,1350.0,+y
y=0,15,14,1550.0,100.0,1450.0,+y
y=0,15,15,1550.0,100.0,1550.0,+y
y=0,15,16,1550.0,100.0,1650.0,+y
y=0,15,17,1550.0,100.0,1750.0,+y
y=0,15,18,1550.0,100.0,1850.0,+y
y=0,15,19,1550.0,100.0,1950.0,+y
y=0,15,20,1550.0,100.0,2050.0,+y
y=0,15,21,1550.0,100.0,2150.0,+y
y=0,15,22,1550.0,100.0,2250.0,+y
y=0,15,23,1550.0,100.0,2350.0,+y
y=0,15,24,1550.0,100.0,2450.0,+y
y=0,16,0,1650.0,100.0,50.0,+y
y=0,16,1,1650.0,100.0,150.0,+y
y=0,16,2,1650.0,100.0,250.0,+y
y=0,16,3,1650.0,100.0,350.0,+y
y=0,16,4,1650.0,100.0,450.0,+y
y=0,16,5,1650.0,100.0,550.0,+y
y=0,16,6,1650.0,100.0,650.0,+y
y=0,16,7,1650.0,100.0,750.0,+y
y=0,16,8,1650.0,100.0,850.0,+y
y=0,16,9,1650.0,100.0,950.0,+y
y=0,16,10,1650.0,100.0,1050.0,+y
y=0,16,11,1650.0,100.0,1150.0,+y
y=0,16,12,1650.0,100.0,1250.0,+y
y=0,16,13,1650.0,100.0,1350.0,+y
y=0,16,14,1650.0,100.0,1450.0,+y
y=0,16,15,1650.0,100.0,1550.0,+y
y=0,16,16,1650.0,100.0,1650.0,+y
y=0,16,17,1650.0,100.0,1750.0,+y
y=0,16,18,1650.0,100.0,1850.0,+y
y=0,16,19,1650.0,100.0,1950.0,+y
y=0,16,20,1650.0,100.0,2050.0,+y
y=0,16,21,1650.0,100.0,2150.0,+y
y=0,16,22,1650.0,100.0,2250.0,+y
y=0,16,23,1650.0,100.0,2350.0,+y
y=0,16,24,1650.0,100.0,2450.0,+y
y=0,17,0,1750.0,100.0,50.0,+y
y=0,17,1,1750.0,100.0,150.0,+y
y=0,17,2,1750.0,100.0,250.0,+y
y=0,17,3,1750.0,100.0,350.0,+y
y=0,17,4,1750.0,100.0,450.0,+y
y=0,17,5,1750.0,100.0,550.0,+y
y=0,17,6,1750.0,100.0,650.0,+y
y=0,17,7,1750.0,100.0,750.0,+y
y=0,17,8,1750.0,100.0,850.0,+y
y=0,17,9,1750.0,100.0,950.0,+y
y=0,17,10,1750.0,100.0,1050.0,+y
y=0,17,11,1750.0,100.0,1150.0,+y
y=0,17,12,1750.0,100.0,1250.0,+y
y=0,17,13,1750.0,100.0,1350.0,+y
y=0,17,14,1750.0,100.0,1450.0,+y
y=0,17,15,1750.0,100.0,1550.0,+y
y=0,17,16,1750.0,100.0,1650.0,+y
y=0,17,17,1750.0,100.0,1750.0,+y
y=0,17,18,1750.0,100.0,1850.0,+y
y=0,17,19,1750.0,100.0,1950.0,+y
y=0,17,20,1750.0,100.0,2050.0,+y
y=0,17,21,1750.0,100.0,2150.0,+y
y=0,17,22,1750.0,100.0,2250.0,+y
y=0,17,23,1750.0,100.0,2350.0,+y
y=0,17,24,1750.0,100.0,2450.0,+y
y=0,18,0,1850.0,100.0,50.0,+y
y=0,18,1,1850.0,100.0,150.0,+y
y=0,18,2,1850.0,100.0,250.0,+y
y=0,18,3,1850.0,100.0,350.0,+y
y=0,18,4,1850.0,100.0,450.0,+y
y=0,18,5,1850.0,100.0,550.0,+y
y=0,18,6,1850.0,100.0,650.0,+y
y=0,18,7,1850.0,100.0,750.0,+y
y=0,18,8,1850.0,100.0,850.0,+y
y=0,18,9,1850.0,100.0,950.0,+y
y=0,18,10,1850.0,100.0,1050.0,+y
y=0,18,11,1850.0,100.0,1150.0,+y
y=0,18,12,1850.0,100.0,1250.0,+y
y=0,18,13,1850.0,100.0,1350.0,+y
y=0,18,14,1850.0,100.0,1450.0,+y
y=0,18,15,1850.0,100.0,1550.0,+y
y=0,18,16,1850.0,100.0,1650.0,+y
y=0,18,17,1850.0,100.0,1750.0,+y
y=0,18,18,1850.0,100.0,1850.0,+y
y=0,18,19,1850.0,100.0,1950.0,+y
y=0,18,20,1850.0,100.0,2050.0,+y
y=0,18,21,1850.0,100.0,2150.0,+y
y=0,18,22,1850.0,100.0,2250.0,+y
y=0,18,23,1850.0,100.0,2350.0,+y
y=0,18,24,1850.0,100.0,2450.0,+y
y=0,19,0,1950.0,100.0,50.0,+y
y=0,19,1,1950.0,100.0,150.0,+y
y=0,19,2,1950.0,100.0,250.0,+y
y=0,19,3,1950.0,100.0,350.0,+y
y=0,19,4,1950.0,100.0,450.0,+y
y=0,19,5,1950.0,100.0,550.0,+y
y=0,19,6,1950.0,100.0,650.0,+y
y=0,19,7,1950.0,100.0,750.0,+y
y=0,19,8,1950.0,100.0,850.0,+y
y=0,19,9,1950.0,100.0,950.0,+y
y=0,19,10,1950.0,100.0,1050.0,+y
y=0,19,11,1950.0,100.0,1150.0,+y
y=0,19,12,1950.0,100.0,1250.0,+y
y=0,19,13,1950.0,100.0,1350.0,+y
y=0,19,14,1950.0,100.0,1450.0,+y
y=0,19,15,1950.0,100.0,1550.0,+y
y=0,19,16,1950.0,100.0,1650.0,+y
y=0,19,17,1950.0,100.0,1750.0,+y
y=0,19,18,1950.0,100.0,1850.0,+y
y=0,19,19,1950.0,100.0,1950.0,+y
y=0,19,20,1950.0,100.0,2050.0,+y
y=0,19,21,1950.0,100.0,2150.0,+y
y=0,19,22,1950.0,100.0,2250.0,+y
y=0,19,23,1950.0,100.0,2350.0,+y
y=0,19,24,1950.0,100.0,2450.0,+y
y=0,20,0,2050.0,100.0,50.0,+y
y=0,20,1,2050.0,100.0,150.0,+y
y=0,20,2,2050.0,100.0,250.0,+y
y=0,20,3,2050.0,100.0,350.0,+y
y=0,20,4,2050.0,100.0,450.0,+y
y=0,20,5,2050.0,100.0,550.0,+y
y=0,20,6,2050.0,100.0,650.0,+y
y=0,20,7,2050.0,100.0,750.0,+y
y=0,20,8,2050.0,100.0,850.0,+y
y=0,20,9,2050.0,100.0,950.0,+y
y=0,20,10,2050.0,100.0,1050.0,+y
y=0,20,11,2050.0,100.0,1150.0,+y
y=0,20,12,2050.0,100.0,1250.0,+y
y=0,20,13,2050.0,100.0,1350.0,+y
y=0,20,14,2050.0,100.0,1450.0,+y
y=0,20,15,2050.0,100.0,1550.0,+y
y=0,20,16,2050.0,100.0,1650.0,+y
y=0,20,17,2050.0,100.0,1750.0,+y
y=0,20,18,2050.0,100.0,1850.0,+y
y=0,20,19,2050.0,100.0,1950.0,+y
y=0,20,20,2050.0,100.0,2050.0,+y
y=0,20,21,2050.0,100.0,2150.0,+y
y=0,20,22,2050.0,100.0,2250.0,+y
y=0,20,23,2050.0,100.0,2350.0,+y
y=0,20,24,2050.0,100.0,2450.0,+y
y=0,21,0,2150.0,100.0,50.0,+y
y=0,21,1,2150.0,100.0,150.0,+y
y=0,21,2,2150.0,100.0,250.0,+y
y=0,21,3,2150.0,100.0,350.0,+y
y=0,21,4,2150.0,100.0,450.0,+y
y=0,21,5,2150.0,100.0,550.0,+y
y=0,21,6,2150.0,100.0,650.0,+y
y=0,21,7,2150.0,100.0,750.0,+y
y=0,21,8,2150.0,100.0,850.0,+y
y=0,21,9,2150.0,100.0,950.0,+y
y=0,21,10,2150.0,100.0,1050.0,+y
y=0,21,11,2150.0,100.0,1150.0,+y
y=0,21,12,2150.0,100.0,1250.0,+y
y=0,21,13,2150.0,100.0,1350.0,+y
y=0,21,14,2150.0,100.0,1450.0,+y
y=0,21,15,2150.0,100.0,1550.0,+y
y=0,21,16,2150.0,100.0,1650.0,+y
y=0,21,17,2150.0,100.0,1750.0,+y
y=0,21,18,2150.0,100.0,1850.0,+y
y=0,21,19,2150.0,100.0,1950.0,+y
y=0,21,20,2150.0,100.0,2050.0,+y
y=0,21,21,2150.0,100.0,2150.0,+y
y=0,21,22,2150.0,100.0,2250.0,+y
y=0,21,23,2150.0,100.0,2350.0,+y
y=0,21,24,2150.0,100.0,2450.0,+y
y=0,22,0,2250.0,100.0,50.0,+y
y=0,22,1,2250.0,100.0,150.0,+y
y=0,22,2,2250.0,100.0,250.0,+y
y=0,22,3,2250.0,100.0,350.0,+y
y=0,22,4,2250.0,100.0,450.0,+y
y=0,22,5,2250.0,100.0,550.0,+y
y=0,22,6,2250.0,100.0,650.0,+y
y=0,22,7,2250.0,100.0,750.0,+y
y=0,22,8,2250.0,100.0,850.0,+y
y=0,22,9,2250.0,100.0,950.0,+y
y=0,22,10,2250.0,100.0,1050.0,+y
y=0,22,11,2250.0,100.0,1150.0,+y
y=0,22,12,2250.0,100.0,1250.0,+y
y=0,22,13,2250.0,100.0,1350.0,+y
y=0,22,14,2250.0,100.0,1450.0,+y
y=0,22,15,2250.0,100.0,1550.0,+y
y=0,22,16,2250.0,100.0,1650.0,+y
y=0,22,17,2250.0,100.0,1750.0,+y
y=0,22,18,2250.0,100.0,1850.0,+y
y=0,22,19,2250.0,100.0,1950.0,+y
y=0,22,20,2250.0,100.0,2050.0,+y
y=0,22,21,2250.0,100.0,2150.0,+y
y=0,22,22,2250.0,100.0,2250.0,+y
y=0,22,23,2250.0,100.0,2350.0,+y
y=0,22,24,2250.0,100.0,2450.0,+y
y=0,23,0,2350.0,100.0,50.0,+y
y=0,23,1,2350.0,100.0,150.0,+y
y=0,23,2,2350.0,100.0,250.0,+y
y=0,23,3,2350.0,100.0,350.0,+y
y=0,23,4,2350.0,100.0,450.0,+y
y=0,23,5,2350.0,100.0,550.0,+y
y=0,23,6,2350.0,100.0,650.0,+y
y=0,23,7,2350.0,100.0,750.0,+y
y=0,23,8,2350.0,100.0,850.0,+y
y=0,23,9,2350.0,100.0,950.0,+y
y=0,23,10,2350.0,100.0,1050.0,+y
y=0,23,11,2350.0,100.0,1150.0,+y
y=0,23,12,2350.0,100.0,1250.0,+y
y=0,23,13,2350.0,100.0,1350.0,+y
y=0,23,14,2350.0,100.0,1450.0,+y
y=0,23,15,2350.0,100.0,1550.0,+y
y=0,23,16,2350.0,100.0,1650.0,+y
y=0,23,17,2350.0,100.0,1750.0,+y
y=0,23,18,2350.0,100.0,1850.0,+y
y=0,23,19,2350.0,100.0,1950.0,+y
y=0,23,20,2350.0,100.0,2050.0,+y
y=0,23,21,2350.0,100.0,2150.0,+y
y=0,23,22,2350.0,100.0,2250.0,+y
y=0,23,23,2350.0,100.0,2350.0,+y
y=0,23,24,2350.0,100.0,2450.0,+y
y=0,24,0,2450.0,100.0,50.0,+y
y=0,24,1,2450.0,100.0,150.0,+y
y=0,24,2,2450.0,100.0,250.0,+y
y=0,24,3,2450.0,100.0,350.0,+y
y=0,24,4,2450.0,100.0,450.0,+y
y=0,24,5,2450.0,100.0,550.0,+y
y=0,24,6,2450.0,100.0,650.0,+y
y=0,24,7,2450.0,100.0,750.0,+y
y=0,24,8,2450.0,100.0,850.0,+y
y=0,24,9,2450.0,100.0,950.0,+y
y=0,24,10,2450.0,100.0,1050.0,+y
y=0,24,11,2450.0,100.0,1150.0,+y
y=0,24,12,2450.0,100.0,1250.0,+y
y=0,24,13,2450.0,100.0,1350.0,+y
y=0,24,14,2450.0,100.0,1450.0,+y
y=0,24,15,2450.0,100.0,1550.0,+y
y=0,24,16,2450.0,100.0,1650.0,+y
y=0,24,17,2450.0,100.0,1750.0,+y
y=0,24,18,2450.0,100.0,1850.0,+y
y=0,24,19,2450.0,100.0,1950.0,+y
y=0,24,20,2450.0,100.0,2050.0,+y
y=0,24,21,2450.0,100.0,2150.0,+y
y=0,24,22,2450.0,100.0,2250.0,+y
y=0,24,23,2450.0,100.0,2350.0,+y
y=0,24,24,2450.0,100.0,2450.0,+y
y=0,25,0,2550.0,100.0,50.0,+y
y=0,25,1,2550.0,100.0,150.0,+y
y=0,25,2,2550.0,100.0,250.0,+y
y=0,25,3,2550.0,100.0,350.0,+y
y=0,25,4,2550.0,100.0,450.0,+y
y=0,25,5,2550.0,100.0,550.0,+y
y=0,25,6,2550.0,100.0,650.0,+y
y=0,25,7,2550.0,100.0,750.0,+y
y=0,25,8,2550.0,100.0,850.0,+y
y=0,25,9,2550.0,100.0,950.0,+y
y=0,25,10,2550.0,100.0,1050.0,+y
y=0,25,11,2550.0,100.0,1150.0,+y
y=0,25,12,2550.0,100.0,1250.0,+y
y=0,25,13,2550.0,100.0,1350.0,+y
y=0,25,14,2550.0,100.0,1450.0,+y
y=0,25,15,2550.0,100.0,1550.0,+y
y=0,25,16,2550.0,100.0,1650.0,+y
y=0,25,17,2550.0,100.0,1750.0,+y
y=0,25,18,2550.0,100.0,1850.0,+y
y=0,25,19,2550.0,100.0,1950.0,+y
y=0,25,20,2550.0,100.0,2050.0,+y
y=0,25,21,2550.0,100.0,2150.0,+y
y=0,25,22,2550.0,100.0,2250.0,+y
y=0,25,23,2550.0,100.0,2350.0,+y
y=0,25,24,2550.0,100.0,2450.0,+y
y=0,26,0,2650.0,100.0,50.0,+y
y=0,26,1,2650.0,100.0,150.0,+y
y=0,26,2,2650.0,100.0,250.0,+y
y=0,26,3,2650.0,100.0,350.0,+y
y=0,26,4,2650.0,100.0,450.0,+y
y=0,26,5,2650.0,100.0,550.0,+y
y=0,26,6,2650.0,100.0,650.0,+y
y=0,26,7,2650.0,100.0,750.0,+y
y=0,26,8,2650.0,100.0,850.0,+y
y=0,26,9,2650.0,100.0,950.0,+y
y=0,26,10,2650.0,100.0,1050.0,+y
y=0,26,11,2650.0,100.0,1150.0,+y
y=0,26,12,2650.0,100.0,1250.0,+y
y=0,26,13,2650.0,100.0,1350.0,+y
y=0,26,14,2650.0,100.0,1450.0,+y
y=0,26,15,2650.0,100.0,1550.0,+y
y=0,26,16,2650.0,100.0,1650.0,+y
y=0,26,17,2650.0,100.0,1750.0,+y
y=0,26,18,2650.0,100.0,1850.0,+y
y=0,26,19,2650.0,100.0,1950.0,+y
y=0,26,20,2650.0,100.0,2050.0,+y
y=0,26,21,2650.0,100.0,2150.0,+y
y=0,26,22,2650.0,100.0,2250.0,+y
y=0,26,23,2650.0,100.0,2350.0,+y
y=0,26,24,2650.0,100.0,2450.0,+y
y=0,27,0,2750.0,100.0,50.0,+y
y=0,27,1,2750.0,100.0,150.0,+y
y=0,27,2,2750.0,100.0,250.0,+y
y=0,27,3,2750.0,100.0,350.0,+y
y=0,27,4,2750.0,100.0,450.0,+y
y=0,27,5,2750.0,100.0,550.0,+y
y=0,27,6,2750.0,100.0,650.0,+y
y=0,27,7,2750.0,100.0,750.0,+y
y=0,27,8,2750.0,100.0,850.0,+y
y=0,27,9,2750.0,100.0,950.0,+y
y=0,27,10,2750.0,100.0,1050.0,+y
y=0,27,11,2750.0,100.0,1150.0,+y
y=0,27,12,2750.0,100.0,1250.0,+y
y=0,27,13,2750.0,100.0,1350.0,+y
y=0,27,14,2750.0,100.0,1450.0,+y
y=0,27,15,2750.0,100.0,1550.0,+y
y=0,27,16,2750.0,100.0,1650.0,+y
y=0,27,17,2750.0,100.0,1750.0,+y
y=0,27,18,2750.0,100.0,1850.0,+y
y=0,27,19,2750.0,100.0,1950.0,+y
y=0,27,20,2750.0,100.0,2050.0,+y
y=0,27,21,2750.0,100.0,2150.0,+y
y=0,27,22,2750.0,100.0,2250.0,+y
y=0,27,23,2750.0,100.0,2350.0,+y
y=0,27,24,2750.0,100.0,2450.0,+y
y=0,28,0,2850.0,100.0,50.0,+y
y=0,28,1,2850.0,100.0,150.0,+y
y=0,28,2,2850.0,100.0,250.0,+y
y=0,28,3,2850.0,100.0,350.0,+y
y=0,28,4,2850.0,100.0,450.0,+y
y=0,28,5,2850.0,100.0,550.0,+y
y=0,28,6,2850.0,100.0,650.0,+y
y=0,28,7,2850.0,100.0,750.0,+y
